"","ETOPO1_Ice_g_geotiff","X","Y"
"632",885,108.325000000601,71.6750000006327
"633",713,111.658333333937,71.6750000006327
"634",321,114.991666667273,71.6750000006327
"635",308,118.32500000061,71.6750000006327
"636",473,121.658333333946,71.6750000006327
"637",481,124.991666667283,71.6750000006327
"638",1150,128.325000000619,71.6750000006327
"639",978,131.658333333955,71.6750000006327
"640",897,134.991666667292,71.6750000006327
"641",981,138.325000000628,71.6750000006327
"642",548,141.658333333965,71.6750000006327
"643",241,144.991666667301,71.6750000006327
"644",377,148.325000000638,71.6750000006327
"645",471,151.658333333974,71.6750000006327
"646",76,154.99166666731,71.6750000006327
"647",62,158.325000000647,71.6750000006327
"648",252,161.658333333983,71.6750000006327
"651",482,171.658333333993,71.6750000006327
"653",584,178.325000000665,71.6750000006327
"654",571,181.658333334002,71.6750000006327
"655",1376,-178.341666666332,68.3416666672932
"656",760,-175.008333332995,68.3416666672932
"657",533,-171.674999999659,68.3416666672932
"658",1,-168.341666666323,68.3416666672932
"659",813,-165.008333332986,68.3416666672932
"660",1302,-161.67499999965,68.3416666672932
"661",1418,-158.341666666313,68.3416666672932
"662",2101,-155.008333332977,68.3416666672932
"663",2107,-151.67499999964,68.3416666672932
"664",2213,-148.341666666304,68.3416666672932
"665",2431,-145.008333332968,68.3416666672932
"666",2108,-141.674999999631,68.3416666672932
"667",1529,-138.341666666295,68.3416666672932
"668",1520,-135.008333332958,68.3416666672932
"669",467,-131.674999999622,68.3416666672932
"670",613,-128.341666666285,68.3416666672932
"671",662,-125.008333332949,68.3416666672932
"672",853,-121.674999999613,68.3416666672932
"673",760,-118.341666666276,68.3416666672932
"674",738,-115.00833333294,68.3416666672932
"675",606,-111.674999999603,68.3416666672932
"676",530,-108.341666666267,68.3416666672932
"677",305,-105.008333332931,68.3416666672932
"678",246,-101.674999999594,68.3416666672932
"679",167,-98.3416666662577,68.3416666672932
"680",378,-95.0083333329212,68.3416666672932
"681",518,-91.6749999995848,68.3416666672932
"682",547,-88.3416666662484,68.3416666672932
"683",487,-85.008333332912,68.3416666672932
"684",392,-81.6749999995755,68.3416666672932
"685",619,-78.3416666662391,68.3416666672932
"686",1103,-75.0083333329027,68.3416666672932
"687",1335,-71.6749999995663,68.3416666672932
"688",1576,-68.3416666662299,68.3416666672932
"689",2034,-65.0083333328934,68.3416666672932
"690",1406,-61.674999999557,68.3416666672932
"692",1393,-55.0083333328842,68.3416666672932
"693",1437,-51.6749999995477,68.3416666672932
"694",2044,-48.3416666662113,68.3416666672932
"695",2551,-45.0083333328749,68.3416666672932
"696",2917,-41.6749999995385,68.3416666672932
"697",3095,-38.3416666662021,68.3416666672932
"698",3170,-35.0083333328656,68.3416666672932
"699",2853,-31.6749999995292,68.3416666672932
"700",3233,-28.3416666661928,68.3416666672932
"701",1957,-25.0083333328564,68.3416666672932
"702",971,-21.6749999995199,68.3416666672932
"712",615,11.6583333338443,68.3416666672932
"713",1584,14.9916666671807,68.3416666672932
"714",1821,18.3250000005171,68.3416666672932
"715",1478,21.6583333338535,68.3416666672932
"716",1016,24.99166666719,68.3416666672932
"717",640,28.3250000005264,68.3416666672932
"718",1011,31.6583333338628,68.3416666672932
"719",1131,34.9916666671992,68.3416666672932
"720",377,38.3250000005357,68.3416666672932
"721",276,41.6583333338721,68.3416666672932
"722",241,44.9916666672085,68.3416666672932
"723",317,48.3250000005449,68.3416666672932
"724",213,51.6583333338813,68.3416666672932
"725",235,54.9916666672178,68.3416666672932
"726",217,58.3250000005542,68.3416666672932
"727",395,61.6583333338906,68.3416666672932
"728",1224,64.991666667227,68.3416666672932
"729",948,68.3250000005634,68.3416666672932
"730",109,71.6583333338999,68.3416666672932
"731",102,74.9916666672363,68.3416666672932
"732",105,78.3250000005727,68.3416666672932
"733",183,81.6583333339091,68.3416666672932
"734",189,84.9916666672456,68.3416666672932
"735",901,88.325000000582,68.3416666672932
"736",1579,91.6583333339184,68.3416666672932
"737",1633,94.9916666672548,68.3416666672932
"738",1531,98.3250000005913,68.3416666672932
"739",1142,101.658333333928,68.3416666672932
"740",1002,104.991666667264,68.3416666672932
"741",945,108.325000000601,68.3416666672932
"742",642,111.658333333937,68.3416666672932
"743",516,114.991666667273,68.3416666672932
"744",383,118.32500000061,68.3416666672932
"745",412,121.658333333946,68.3416666672932
"746",1130,124.991666667283,68.3416666672932
"747",2141,128.325000000619,68.3416666672932
"748",1544,131.658333333955,68.3416666672932
"749",1625,134.991666667292,68.3416666672932
"750",2060,138.325000000628,68.3416666672932
"751",2293,141.658333333965,68.3416666672932
"752",2117,144.991666667301,68.3416666672932
"753",915,148.325000000638,68.3416666672932
"754",564,151.658333333974,68.3416666672932
"755",724,154.99166666731,68.3416666672932
"756",834,158.325000000647,68.3416666672932
"757",998,161.658333333983,68.3416666672932
"758",1485,164.99166666732,68.3416666672932
"759",1570,168.325000000656,68.3416666672932
"760",1306,171.658333333993,68.3416666672932
"761",1391,174.991666667329,68.3416666672932
"762",1657,178.325000000665,68.3416666672932
"763",996,181.658333334002,68.3416666672932
"764",1179,-178.341666666332,65.0083333339537
"765",1031,-175.008333332995,65.0083333339537
"766",849,-171.674999999659,65.0083333339537
"767",690,-168.341666666323,65.0083333339537
"768",1145,-165.008333332986,65.0083333339537
"769",880,-161.67499999965,65.0083333339537
"770",998,-158.341666666313,65.0083333339537
"771",1334,-155.008333332977,65.0083333339537
"772",2300,-151.67499999964,65.0083333339537
"773",3700,-148.341666666304,65.0083333339537
"774",3576,-145.008333332968,65.0083333339537
"775",1727,-141.674999999631,65.0083333339537
"776",2093,-138.341666666295,65.0083333339537
"777",2229,-135.008333332958,65.0083333339537
"778",2621,-131.674999999622,65.0083333339537
"779",2432,-128.341666666285,65.0083333339537
"780",2053,-125.008333332949,65.0083333339537
"781",1450,-121.674999999613,65.0083333339537
"782",756,-118.341666666276,65.0083333339537
"783",617,-115.00833333294,65.0083333339537
"784",671,-111.674999999603,65.0083333339537
"785",632,-108.341666666267,65.0083333339537
"786",568,-105.008333332931,65.0083333339537
"787",432,-101.674999999594,65.0083333339537
"788",342,-98.3416666662577,65.0083333339537
"789",408,-95.0083333329212,65.0083333339537
"790",596,-91.6749999995848,65.0083333339537
"791",563,-88.3416666662484,65.0083333339537
"792",564,-85.008333332912,65.0083333339537
"793",625,-81.6749999995755,65.0083333339537
"794",570,-78.3416666662391,65.0083333339537
"795",322,-75.0083333329027,65.0083333339537
"796",629,-71.6749999995663,65.0083333339537
"797",782,-68.3416666662299,65.0083333339537
"798",1878,-65.0083333328934,65.0083333339537
"799",1582,-61.674999999557,65.0083333339537
"801",796,-55.0083333328842,65.0083333339537
"802",1634,-51.6749999995477,65.0083333339537
"803",2532,-48.3416666662113,65.0083333339537
"804",2822,-45.0083333328749,65.0083333339537
"805",2632,-41.6749999995385,65.0083333339537
"806",2105,-38.3416666662021,65.0083333339537
"807",1748,-35.0083333328656,65.0083333339537
"810",1292,-25.0083333328564,65.0083333339537
"811",1576,-21.6749999995199,65.0083333339537
"812",2004,-18.3416666661835,65.0083333339537
"813",1926,-15.0083333328471,65.0083333339537
"820",570,8.32500000050786,65.0083333339537
"821",1281,11.6583333338443,65.0083333339537
"822",1645,14.9916666671807,65.0083333339537
"823",1249,18.3250000005171,65.0083333339537
"824",535,21.6583333338535,65.0083333339537
"825",302,24.99166666719,65.0083333339537
"826",475,28.3250000005264,65.0083333339537
"827",472,31.6583333338628,65.0083333339537
"828",294,34.9916666671992,65.0083333339537
"829",338,38.3250000005357,65.0083333339537
"830",243,41.6583333338721,65.0083333339537
"831",263,44.9916666672085,65.0083333339537
"832",371,48.3250000005449,65.0083333339537
"833",460,51.6583333338813,65.0083333339537
"834",232,54.9916666672178,65.0083333339537
"835",1468,58.3250000005542,65.0083333339537
"836",1669,61.6583333338906,65.0083333339537
"837",1074,64.991666667227,65.0083333339537
"838",194,68.3250000005634,65.0083333339537
"839",153,71.6583333338999,65.0083333339537
"840",158,74.9916666672363,65.0083333339537
"841",112,78.3250000005727,65.0083333339537
"842",208,81.6583333339091,65.0083333339537
"843",197,84.9916666672456,65.0083333339537
"844",690,88.325000000582,65.0083333339537
"845",924,91.6583333339184,65.0083333339537
"846",1056,94.9916666672548,65.0083333339537
"847",987,98.3250000005913,65.0083333339537
"848",989,101.658333333928,65.0083333339537
"849",847,104.991666667264,65.0083333339537
"850",926,108.325000000601,65.0083333339537
"851",880,111.658333333937,65.0083333339537
"852",676,114.991666667273,65.0083333339537
"853",412,118.32500000061,65.0083333339537
"854",286,121.658333333946,65.0083333339537
"855",1330,124.991666667283,65.0083333339537
"856",1893,128.325000000619,65.0083333339537
"857",2029,131.658333333955,65.0083333339537
"858",1935,134.991666667292,65.0083333339537
"859",2270,138.325000000628,65.0083333339537
"860",2371,141.658333333965,65.0083333339537
"861",2696,144.991666667301,65.0083333339537
"862",2277,148.325000000638,65.0083333339537
"863",1411,151.658333333974,65.0083333339537
"864",1401,154.99166666731,65.0083333339537
"865",1600,158.325000000647,65.0083333339537
"866",1548,161.658333333983,65.0083333339537
"867",1635,164.99166666732,65.0083333339537
"868",1410,168.325000000656,65.0083333339537
"869",1135,171.658333333993,65.0083333339537
"870",1191,174.991666667329,65.0083333339537
"871",1066,178.325000000665,65.0083333339537
"872",828,181.658333334002,65.0083333339537
"875",367,-171.674999999659,61.6750000006142
"876",505,-168.341666666323,61.6750000006142
"877",579,-165.008333332986,61.6750000006142
"878",1099,-161.67499999965,61.6750000006142
"879",1422,-158.341666666313,61.6750000006142
"880",2494,-155.008333332977,61.6750000006142
"881",5658,-151.67499999964,61.6750000006142
"882",3708,-148.341666666304,61.6750000006142
"883",4738,-145.008333332968,61.6750000006142
"884",5738,-141.674999999631,61.6750000006142
"885",4382,-138.341666666295,61.6750000006142
"886",2239,-135.008333332958,61.6750000006142
"887",2304,-131.674999999622,61.6750000006142
"888",2654,-128.341666666285,61.6750000006142
"889",2427,-125.008333332949,61.6750000006142
"890",1218,-121.674999999613,61.6750000006142
"891",873,-118.341666666276,61.6750000006142
"892",360,-115.00833333294,61.6750000006142
"893",643,-111.674999999603,61.6750000006142
"894",629,-108.341666666267,61.6750000006142
"895",604,-105.008333332931,61.6750000006142
"896",533,-101.674999999594,61.6750000006142
"897",417,-98.3416666662577,61.6750000006142
"898",199,-95.0083333329212,61.6750000006142
"899",241,-91.6749999995848,61.6750000006142
"901",102,-85.008333332912,61.6750000006142
"902",208,-81.6749999995755,61.6750000006142
"903",524,-78.3416666662391,61.6750000006142
"904",659,-75.0083333329027,61.6750000006142
"905",671,-71.6749999995663,61.6750000006142
"906",810,-68.3416666662299,61.6750000006142
"907",858,-65.0083333328934,61.6750000006142
"911",1053,-51.6749999995477,61.6750000006142
"912",2594,-48.3416666662113,61.6750000006142
"913",2873,-45.0083333328749,61.6750000006142
"914",2338,-41.6749999995385,61.6750000006142
"920",2,-21.6749999995199,61.6750000006142
"924",588,-8.34166666617426,61.6750000006142
"925",393,-5.00833333283782,61.6750000006142
"926",340,-1.67499999950141,61.6750000006142
"928",1626,4.99166666717144,61.6750000006142
"929",2225,8.32500000050786,61.6750000006142
"930",1620,11.6583333338443,61.6750000006142
"931",1250,14.9916666671807,61.6750000006142
"932",428,18.3250000005171,61.6750000006142
"933",210,21.6583333338535,61.6750000006142
"934",260,24.99166666719,61.6750000006142
"935",291,28.3250000005264,61.6750000006142
"936",370,31.6583333338628,61.6750000006142
"937",308,34.9916666671992,61.6750000006142
"938",316,38.3250000005357,61.6750000006142
"939",267,41.6583333338721,61.6750000006142
"940",266,44.9916666672085,61.6750000006142
"941",247,48.3250000005449,61.6750000006142
"942",316,51.6583333338813,61.6750000006142
"943",329,54.9916666672178,61.6750000006142
"944",1342,58.3250000005542,61.6750000006142
"945",446,61.6583333338906,61.6750000006142
"946",215,64.991666667227,61.6750000006142
"947",217,68.3250000005634,61.6750000006142
"948",154,71.6583333338999,61.6750000006142
"949",173,74.9916666672363,61.6750000006142
"950",157,78.3250000005727,61.6750000006142
"951",264,81.6583333339091,61.6750000006142
"952",246,84.9916666672456,61.6750000006142
"953",410,88.325000000582,61.6750000006142
"954",877,91.6583333339184,61.6750000006142
"955",799,94.9916666672548,61.6750000006142
"956",852,98.3250000005913,61.6750000006142
"957",882,101.658333333928,61.6750000006142
"958",709,104.991666667264,61.6750000006142
"959",567,108.325000000601,61.6750000006142
"960",615,111.658333333937,61.6750000006142
"961",869,114.991666667273,61.6750000006142
"962",584,118.32500000061,61.6750000006142
"963",619,121.658333333946,61.6750000006142
"964",670,124.991666667283,61.6750000006142
"965",645,128.325000000619,61.6750000006142
"966",480,131.658333333955,61.6750000006142
"967",1208,134.991666667292,61.6750000006142
"968",2213,138.325000000628,61.6750000006142
"969",2764,141.658333333965,61.6750000006142
"970",2170,144.991666667301,61.6750000006142
"971",2093,148.325000000638,61.6750000006142
"972",1951,151.658333333974,61.6750000006142
"973",1753,154.99166666731,61.6750000006142
"974",1670,158.325000000647,61.6750000006142
"975",1328,161.658333333983,61.6750000006142
"976",1068,164.99166666732,61.6750000006142
"977",1529,168.325000000656,61.6750000006142
"978",2159,171.658333333993,61.6750000006142
"979",1199,174.991666667329,61.6750000006142
"980",1099,178.325000000665,61.6750000006142
"984",100,-171.674999999659,58.3416666672747
"985",102,-168.341666666323,58.3416666672747
"986",261,-165.008333332986,58.3416666672747
"987",1039,-161.67499999965,58.3416666672747
"988",1852,-158.341666666313,58.3416666672747
"989",2211,-155.008333332977,58.3416666672747
"990",1930,-151.67499999964,58.3416666672747
"991",1472,-148.341666666304,58.3416666672747
"992",272,-145.008333332968,58.3416666672747
"993",756,-141.674999999631,58.3416666672747
"994",3942,-138.341666666295,58.3416666672747
"995",2235,-135.008333332958,58.3416666672747
"996",2693,-131.674999999622,58.3416666672747
"997",2269,-128.341666666285,58.3416666672747
"998",2574,-125.008333332949,58.3416666672747
"999",1968,-121.674999999613,58.3416666672747
"1000",1099,-118.341666666276,58.3416666672747
"1001",990,-115.00833333294,58.3416666672747
"1002",849,-111.674999999603,58.3416666672747
"1003",606,-108.341666666267,58.3416666672747
"1004",617,-105.008333332931,58.3416666672747
"1005",496,-101.674999999594,58.3416666672747
"1006",425,-98.3416666662577,58.3416666672747
"1007",322,-95.0083333329212,58.3416666672747
"1008",87,-91.6749999995848,58.3416666672747
"1009",56,-88.3416666662484,58.3416666672747
"1011",257,-81.6749999995755,58.3416666672747
"1012",273,-78.3416666662391,58.3416666672747
"1013",388,-75.0083333329027,58.3416666672747
"1014",425,-71.6749999995663,58.3416666672747
"1015",532,-68.3416666662299,58.3416666672747
"1016",1423,-65.0083333328934,58.3416666672747
"1017",1166,-61.674999999557,58.3416666672747
"1022",708,-45.0083333328749,58.3416666672747
"1023",160,-41.6749999995385,58.3416666672747
"1031",5,-15.0083333328471,58.3416666672747
"1033",514,-8.34166666617426,58.3416666672747
"1034",1195,-5.00833333283782,58.3416666672747
"1035",1032,-1.67499999950141,58.3416666672747
"1037",1591,4.99166666717144,58.3416666672747
"1038",1603,8.32500000050786,58.3416666672747
"1039",659,11.6583333338443,58.3416666672747
"1040",395,14.9916666671807,58.3416666672747
"1041",115,18.3250000005171,58.3416666672747
"1042",156,21.6583333338535,58.3416666672747
"1043",261,24.99166666719,58.3416666672747
"1044",287,28.3250000005264,58.3416666672747
"1045",308,31.6583333338628,58.3416666672747
"1046",337,34.9916666671992,58.3416666672747
"1047",270,38.3250000005357,58.3416666672747
"1048",264,41.6583333338721,58.3416666672747
"1049",288,44.9916666672085,58.3416666672747
"1050",275,48.3250000005449,58.3416666672747
"1051",314,51.6583333338813,58.3416666672747
"1052",431,54.9916666672178,58.3416666672747
"1053",1416,58.3250000005542,58.3416666672747
"1054",561,61.6583333338906,58.3416666672747
"1055",153,64.991666667227,58.3416666672747
"1056",143,68.3250000005634,58.3416666672747
"1057",134,71.6583333338999,58.3416666672747
"1058",152,74.9916666672363,58.3416666672747
"1059",145,78.3250000005727,58.3416666672747
"1060",155,81.6583333339091,58.3416666672747
"1061",228,84.9916666672456,58.3416666672747
"1062",238,88.325000000582,58.3416666672747
"1063",956,91.6583333339184,58.3416666672747
"1064",805,94.9916666672548,58.3416666672747
"1065",581,98.3250000005913,58.3416666672747
"1066",818,101.658333333928,58.3416666672747
"1067",887,104.991666667264,58.3416666672747
"1068",1546,108.325000000601,58.3416666672747
"1069",1815,111.658333333937,58.3416666672747
"1070",2252,114.991666667273,58.3416666672747
"1071",2655,118.32500000061,58.3416666672747
"1072",2007,121.658333333946,58.3416666672747
"1073",1673,124.991666667283,58.3416666672747
"1074",2031,128.325000000619,58.3416666672747
"1075",1737,131.658333333955,58.3416666672747
"1076",1399,134.991666667292,58.3416666672747
"1077",1688,138.325000000628,58.3416666672747
"1078",1215,141.658333333965,58.3416666672747
"1079",1341,144.991666667301,58.3416666672747
"1080",967,148.325000000638,58.3416666672747
"1081",1336,151.658333333974,58.3416666672747
"1082",1005,154.99166666731,58.3416666672747
"1083",2213,158.325000000647,58.3416666672747
"1084",2339,161.658333333983,58.3416666672747
"1085",716,164.99166666732,58.3416666672747
"1086",4,168.325000000656,58.3416666672747
"1087",488,171.658333333993,58.3416666672747
"1094",1740,-168.341666666323,55.0083333339352
"1095",2321,-165.008333332986,55.0083333339352
"1096",2131,-161.67499999965,55.0083333339352
"1097",2202,-158.341666666313,55.0083333339352
"1098",331,-155.008333332977,55.0083333339352
"1104",916,-135.008333332958,55.0083333339352
