"","ETOPO1_Ice_g_geotiff","X","Y"
"1365",1851,-75.8416666662367,79.1750000006466
"1366",1469,-74.1749999995685,79.1750000006466
"1367",1197,-72.5083333329003,79.1750000006466
"1368",1203,-70.8416666662321,79.1750000006466
"1369",959,-69.1749999995639,79.1750000006466
"1370",1330,-67.5083333328957,79.1750000006466
"1371",1504,-65.8416666662275,79.1750000006466
"1372",1648,-64.1749999995593,79.1750000006466
"1373",1750,-62.5083333328911,79.1750000006466
"1374",1839,-60.8416666662228,79.1750000006466
"1375",1940,-59.1749999995546,79.1750000006466
"1376",2024,-57.5083333328864,79.1750000006466
"1377",2101,-55.8416666662182,79.1750000006466
"1378",2178,-54.17499999955,79.1750000006466
"1379",2249,-52.5083333328818,79.1750000006466
"1380",2326,-50.8416666662136,79.1750000006466
"1381",2380,-49.1749999995453,79.1750000006466
"1382",2429,-47.5083333328772,79.1750000006466
"1383",2465,-45.8416666662089,79.1750000006466
"1384",2478,-44.1749999995407,79.1750000006466
"1385",2476,-42.5083333328725,79.1750000006466
"1386",2438,-40.8416666662043,79.1750000006466
"1387",2378,-39.1749999995361,79.1750000006466
"1388",2294,-37.5083333328679,79.1750000006466
"1389",2208,-35.8416666661997,79.1750000006466
"1390",2098,-34.1749999995315,79.1750000006466
"1391",1962,-32.5083333328632,79.1750000006466
"1392",1810,-30.841666666195,79.1750000006466
"1393",1628,-29.1749999995268,79.1750000006466
"1394",1407,-27.5083333328586,79.1750000006466
"1395",1131,-25.8416666661904,79.1750000006466
"1396",1065,-24.1749999995222,79.1750000006466
"1397",1068,-22.508333332854,79.1750000006466
"1398",960,-20.8416666661857,79.1750000006466
"1399",971,-19.1749999995176,79.1750000006466
"1400",744,-17.5083333328493,79.1750000006466
"1417",817,10.8250000005103,79.1750000006466
"1418",1274,12.4916666671785,79.1750000006466
"1419",1259,14.1583333338467,79.1750000006466
"1420",1293,15.8250000005149,79.1750000006466
"1421",1461,17.4916666671831,79.1750000006466
"1422",964,19.1583333338513,79.1750000006466
"1423",639,20.8250000005195,79.1750000006466
"1424",681,22.4916666671878,79.1750000006466
"1425",725,24.158333333856,79.1750000006466
"1426",703,25.8250000005242,79.1750000006466
"1427",270,27.4916666671924,79.1750000006466
"1428",204,29.1583333338606,79.1750000006466
"1429",27,30.8250000005288,79.1750000006466
"1440",56,49.1583333338791,79.1750000006466
"1441",478,50.8250000005474,79.1750000006466
"1446",278,59.1583333338884,79.1750000006466
"1456",6,75.8250000005705,79.1750000006466
"1457",9,77.4916666672387,79.1750000006466
"1465",64,90.8250000005845,79.1750000006466
"1466",371,92.4916666672527,79.1750000006466
"1467",458,94.1583333339209,79.1750000006466
"1468",725,95.8250000005891,79.1750000006466
"1469",833,97.4916666672573,79.1750000006466
"1470",964,99.1583333339255,79.1750000006466
"1471",706,100.825000000594,79.1750000006466
"1472",828,102.491666667262,79.1750000006466
"1473",860,104.15833333393,79.1750000006466
"1474",501,105.825000000598,79.1750000006466
"1555",46,-120.841666666278,77.5083333339769
"1556",171,-119.17499999961,77.5083333339769
"1557",190,-117.508333332942,77.5083333339769
"1558",295,-115.841666666274,77.5083333339769
"1559",56,-114.174999999606,77.5083333339769
"1560",136,-112.508333332937,77.5083333339769
"1561",130,-110.841666666269,77.5083333339769
"1562",223,-109.174999999601,77.5083333339769
"1564",106,-105.841666666265,77.5083333339769
"1565",266,-104.174999999596,77.5083333339769
"1566",138,-102.508333332928,77.5083333339769
"1567",321,-100.84166666626,77.5083333339769
"1568",283,-99.1749999995917,77.5083333339769
"1569",278,-97.5083333329235,77.5083333339769
"1570",496,-95.8416666662553,77.5083333339769
"1571",461,-94.1749999995871,77.5083333339769
"1572",430,-92.5083333329189,77.5083333339769
"1573",631,-90.8416666662507,77.5083333339769
"1574",736,-89.1749999995824,77.5083333339769
"1575",927,-87.5083333329142,77.5083333339769
"1576",1540,-85.841666666246,77.5083333339769
"1577",1187,-84.1749999995778,77.5083333339769
"1578",904,-82.5083333329096,77.5083333339769
"1579",1755,-80.8416666662414,77.5083333339769
"1580",1647,-79.1749999995732,77.5083333339769
"1581",1465,-77.508333332905,77.5083333339769
"1582",1224,-75.8416666662367,77.5083333339769
"1584",1191,-72.5083333329003,77.5083333339769
"1585",1432,-70.8416666662321,77.5083333339769
"1586",1374,-69.1749999995639,77.5083333339769
"1587",1566,-67.5083333328957,77.5083333339769
"1588",1665,-65.8416666662275,77.5083333339769
"1589",1793,-64.1749999995593,77.5083333339769
"1590",1903,-62.5083333328911,77.5083333339769
"1591",2020,-60.8416666662228,77.5083333339769
"1592",2114,-59.1749999995546,77.5083333339769
"1593",2181,-57.5083333328864,77.5083333339769
"1594",2251,-55.8416666662182,77.5083333339769
"1595",2330,-54.17499999955,77.5083333339769
"1596",2418,-52.5083333328818,77.5083333339769
"1597",2514,-50.8416666662136,77.5083333339769
"1598",2614,-49.1749999995453,77.5083333339769
"1599",2691,-47.5083333328772,77.5083333339769
"1600",2741,-45.8416666662089,77.5083333339769
"1601",2744,-44.1749999995407,77.5083333339769
"1602",2731,-42.5083333328725,77.5083333339769
"1603",2697,-40.8416666662043,77.5083333339769
"1604",2643,-39.1749999995361,77.5083333339769
"1605",2576,-37.5083333328679,77.5083333339769
"1606",2506,-35.8416666661997,77.5083333339769
"1607",2417,-34.1749999995315,77.5083333339769
"1608",2315,-32.5083333328632,77.5083333339769
"1609",2240,-30.841666666195,77.5083333339769
"1610",2153,-29.1749999995268,77.5083333339769
"1611",2055,-27.5083333328586,77.5083333339769
"1612",1992,-25.8416666661904,77.5083333339769
"1613",1647,-24.1749999995222,77.5083333339769
"1614",868,-22.508333332854,77.5083333339769
"1615",925,-20.8416666661857,77.5083333339769
"1616",602,-19.1749999995176,77.5083333339769
"1617",161,-17.5083333328493,77.5083333339769
"1635",519,12.4916666671785,77.5083333339769
"1636",715,14.1583333338467,77.5083333339769
"1637",1096,15.8250000005149,77.5083333339769
"1638",1081,17.4916666671831,77.5083333339769
"1639",624,19.1583333338513,77.5083333339769
"1640",579,20.8250000005195,77.5083333339769
"1641",555,22.4916666671878,77.5083333339769
"1642",436,24.158333333856,77.5083333339769
"1667",539,65.8250000005613,77.5083333339769
"1668",741,67.4916666672295,77.5083333339769
"1669",317,69.1583333338977,77.5083333339769
"1681",51,89.1583333339162,77.5083333339769
"1682",20,90.8250000005845,77.5083333339769
"1683",29,92.4916666672527,77.5083333339769
"1684",15,94.1583333339209,77.5083333339769
"1685",65,95.8250000005891,77.5083333339769
"1686",64,97.4916666672573,77.5083333339769
"1687",71,99.1583333339255,77.5083333339769
"1688",333,100.825000000594,77.5083333339769
"1689",343,102.491666667262,77.5083333339769
"1690",316,104.15833333393,77.5083333339769
"1691",336,105.825000000598,77.5083333339769
"1692",211,107.491666667267,77.5083333339769
"1693",39,109.158333333935,77.5083333339769
"1694",22,110.825000000603,77.5083333339769
"1717",93,149.158333333972,77.5083333339769
"1721",1,155.825000000645,77.5083333339769
"1771",46,-122.508333332947,75.8416666673071
"1772",270,-120.841666666278,75.8416666673071
"1773",319,-119.17499999961,75.8416666673071
"1774",511,-117.508333332942,75.8416666673071
"1775",712,-115.841666666274,75.8416666673071
"1776",754,-114.174999999606,75.8416666673071
"1777",538,-112.508333332937,75.8416666673071
"1778",281,-110.841666666269,75.8416666673071
"1779",294,-109.174999999601,75.8416666673071
"1780",301,-107.508333332933,75.8416666673071
"1781",363,-105.841666666265,75.8416666673071
"1782",282,-104.174999999596,75.8416666673071
"1783",301,-102.508333332928,75.8416666673071
"1784",353,-100.84166666626,75.8416666673071
"1785",310,-99.1749999995917,75.8416666673071
"1786",317,-97.5083333329235,75.8416666673071
"1787",459,-95.8416666662553,75.8416666673071
"1788",505,-94.1749999995871,75.8416666673071
"1789",464,-92.5083333329189,75.8416666673071
"1790",608,-90.8416666662507,75.8416666673071
"1791",606,-89.1749999995824,75.8416666673071
"1792",754,-87.5083333329142,75.8416666673071
"1793",964,-85.841666666246,75.8416666673071
"1794",1599,-84.1749999995778,75.8416666673071
"1795",1904,-82.5083333329096,75.8416666673071
"1796",1615,-80.8416666662414,75.8416666673071
"1797",1071,-79.1749999995732,75.8416666673071
"1798",672,-77.508333332905,75.8416666673071
"1802",247,-70.8416666662321,75.8416666673071
"1803",654,-69.1749999995639,75.8416666673071
"1804",1055,-67.5083333328957,75.8416666673071
"1805",1252,-65.8416666662275,75.8416666673071
"1806",1338,-64.1749999995593,75.8416666673071
