"","NUTS_ID","n","TOT_P_2021","urban_pop","n_0","TIME_TOWN_5K_1_MED","TIME_TOWN_10K_1_MED","TIME_TOWN_50K_1_MED","TIME_TOWN_5K_2_MED","TIME_TOWN_10K_2_MED","TIME_TOWN_50K_2_MED","TIME_TOWN_5K_3_MED","TIME_TOWN_10K_3_MED","TIME_TOWN_50K_3_MED","N_TOWN_5K_15MN_MED","N_TOWN_5K_30MN_MED","N_TOWN_5K_60MN_MED","N_TOWN_5K_120MN_MED","N_TOWN_10K_15MN_MED","N_TOWN_10K_30MN_MED","N_TOWN_10K_60MN_MED","N_TOWN_10K_120MN_MED","N_TOWN_50K_15MN_MED","N_TOWN_50K_30MN_MED","N_TOWN_50K_60MN_MED","N_TOWN_50K_120MN_MED","POP_TOWN_5K_15MN_MED","POP_TOWN_5K_30MN_MED","POP_TOWN_5K_60MN_MED","POP_TOWN_5K_120MN_MED","POP_TOWN_10K_15MN_MED","POP_TOWN_10K_30MN_MED","POP_TOWN_10K_60MN_MED","POP_TOWN_10K_120MN_MED","POP_TOWN_50K_15MN_MED","POP_TOWN_50K_30MN_MED","POP_TOWN_50K_60MN_MED","POP_TOWN_50K_120MN_MED","TIME_TOWN_5K_1_wmean","TIME_TOWN_10K_1_wmean","TIME_TOWN_50K_1_wmean","TIME_TOWN_5K_2_wmean","TIME_TOWN_10K_2_wmean","TIME_TOWN_50K_2_wmean","TIME_TOWN_5K_3_wmean","TIME_TOWN_10K_3_wmean","TIME_TOWN_50K_3_wmean","N_TOWN_5K_15MN_wmean","N_TOWN_5K_30MN_wmean","N_TOWN_5K_60MN_wmean","N_TOWN_5K_120MN_wmean","N_TOWN_10K_15MN_wmean","N_TOWN_10K_30MN_wmean","N_TOWN_10K_60MN_wmean","N_TOWN_10K_120MN_wmean","N_TOWN_50K_15MN_wmean","N_TOWN_50K_30MN_wmean","N_TOWN_50K_60MN_wmean","N_TOWN_50K_120MN_wmean","POP_TOWN_5K_15MN_wmean","POP_TOWN_5K_30MN_wmean","POP_TOWN_5K_60MN_wmean","POP_TOWN_5K_120MN_wmean","POP_TOWN_10K_15MN_wmean","POP_TOWN_10K_30MN_wmean","POP_TOWN_10K_60MN_wmean","POP_TOWN_10K_120MN_wmean","POP_TOWN_50K_15MN_wmean","POP_TOWN_50K_30MN_wmean","POP_TOWN_50K_60MN_wmean","POP_TOWN_50K_120MN_wmean","TIME_TOWN_5K_1_Q1","TIME_TOWN_10K_1_Q1","TIME_TOWN_50K_1_Q1","TIME_TOWN_5K_2_Q1","TIME_TOWN_10K_2_Q1","TIME_TOWN_50K_2_Q1","TIME_TOWN_5K_3_Q1","TIME_TOWN_10K_3_Q1","TIME_TOWN_50K_3_Q1","N_TOWN_5K_15MN_Q1","N_TOWN_5K_30MN_Q1","N_TOWN_5K_60MN_Q1","N_TOWN_5K_120MN_Q1","N_TOWN_10K_15MN_Q1","N_TOWN_10K_30MN_Q1","N_TOWN_10K_60MN_Q1","N_TOWN_10K_120MN_Q1","N_TOWN_50K_15MN_Q1","N_TOWN_50K_30MN_Q1","N_TOWN_50K_60MN_Q1","N_TOWN_50K_120MN_Q1","POP_TOWN_5K_15MN_Q1","POP_TOWN_5K_30MN_Q1","POP_TOWN_5K_60MN_Q1","POP_TOWN_5K_120MN_Q1","POP_TOWN_10K_15MN_Q1","POP_TOWN_10K_30MN_Q1","POP_TOWN_10K_60MN_Q1","POP_TOWN_10K_120MN_Q1","POP_TOWN_50K_15MN_Q1","POP_TOWN_50K_30MN_Q1","POP_TOWN_50K_60MN_Q1","POP_TOWN_50K_120MN_Q1","TIME_TOWN_5K_1_Q3","TIME_TOWN_10K_1_Q3","TIME_TOWN_50K_1_Q3","TIME_TOWN_5K_2_Q3","TIME_TOWN_10K_2_Q3","TIME_TOWN_50K_2_Q3","TIME_TOWN_5K_3_Q3","TIME_TOWN_10K_3_Q3","TIME_TOWN_50K_3_Q3","N_TOWN_5K_15MN_Q3","N_TOWN_5K_30MN_Q3","N_TOWN_5K_60MN_Q3","N_TOWN_5K_120MN_Q3","N_TOWN_10K_15MN_Q3","N_TOWN_10K_30MN_Q3","N_TOWN_10K_60MN_Q3","N_TOWN_10K_120MN_Q3","N_TOWN_50K_15MN_Q3","N_TOWN_50K_30MN_Q3","N_TOWN_50K_60MN_Q3","N_TOWN_50K_120MN_Q3","POP_TOWN_5K_15MN_Q3","POP_TOWN_5K_30MN_Q3","POP_TOWN_5K_60MN_Q3","POP_TOWN_5K_120MN_Q3","POP_TOWN_10K_15MN_Q3","POP_TOWN_10K_30MN_Q3","POP_TOWN_10K_60MN_Q3","POP_TOWN_10K_120MN_Q3","POP_TOWN_50K_15MN_Q3","POP_TOWN_50K_30MN_Q3","POP_TOWN_50K_60MN_Q3","POP_TOWN_50K_120MN_Q3"
"229","DE232",74,152780,132387,34,2.95,3.15,3.15,8.95,13.2,43.7,11.65,32.55,59.75,4,9,39,101,2,2,12,38,1,1,3,5,146250,179784,629765,3297176.5,133951,133951,449012,2863971,121288,121288,273971,2254205,0.653708600602173,0.75438342715015,0.762070951695248,9.45316926299254,13.7847355674827,42.7449352009425,12.2726737792905,32.1767495745516,58.7833184971855,3.58605838460531,9.54154994109177,39.9355085744207,102.68243880089,1.57332111532923,2.09471789501244,12.3854627569054,38.2144979709386,1,1,2.82506218091373,5.65728498494567,142249.633924597,184386.258934415,697787.444240084,3279276.11576777,128547.965283414,135197.392780469,516598.13898416,2835973.06826155,121288,121288,317384.317535018,2232565.94509753,0,0,0,6.825,10.275,41.025,9.6,30.675,57.1,3,8,36.25,100,1,2,10,37,1,1,2,5,133587,174690,524854.75,3280527.75,121288,133951,358160,2829038,121288,121288,180116,2254205,5,5,5,11.4,16,45.675,13.3,34.2,61.55,4,10,41,103,2,2,13,38,1,1,3,6,146250,187843.5,660545,3391217,133951,133951,478493,2939469,121288,121288,273971,2341501
"230","DE233",54,42493,5117,1,6.85,6.85,45.9,22.65,33.7,52.15,25,33.8,64.9,1,5,29,106,1,1,7,33,NA,NA,2,7,29481,53261,439785,1992339,29481,29481,293745,1510074,NA,NA,177075,965330,4.38324194573224,4.38324194573224,45.6824324006307,21.9916550961335,33.1559080319111,51.2629374249877,24.2921092885887,33.2788435742358,64.926312569129,1,5.06139834796319,28.9104793730732,104.98618596004,1,1.18337137881533,7.39841856305744,32.974937048455,NA,NA,1.99927046807709,7,29481,56489.7565716706,442931.774951168,1985287.29265997,29481,33834.7304261878,301110.961758407,1509791.5703763,NA,NA,177147.210481726,965330,5.1,5.1,43.925,20.575,31.425,49.9,23.8,31.65,62.7,1,4,25.25,103,1,1,7,33,NA,NA,2,7,29481,45833,411571,1973063,29481,29481,293745,1510074,NA,NA,177075,965330,9.15,9.15,48.075,24.15,35.275,54.35,26.45,35.5,66.8,1,5,30,107,1,1,8,33,NA,NA,2,7,29481,53261,452527,1999647,29481,29481,306408,1510074,NA,NA,177075,965330
"231","DE234",756,102700,5955,2,13.9,20.1,39.7,19.7,28,47.8,25.3,34.6,54.1,1,4,36,105,0,2,13,30,NA,NA,3,6,7235,65659,1071795.5,1894808.5,0,48097,912960,1391280,NA,NA,700538,911224,10.8442064264849,18.0667994157741,39.2732112950341,18.4650496592015,26.8486251217137,47.3311158714703,25.2247546251217,34.6547244401168,53.788994157741,0.847332035053554,4.27315481986368,37.3708666017527,105.48841285297,0.293670886075949,1.80503407984421,13.1008373904576,30.2167867575463,NA,NA,3.15307692307692,6.35346640701071,14701.0900097371,75048.8480525803,1072314.53209348,1895805.20969815,9978.81322297955,57101.5570886076,909461.621557936,1394424.04946446,NA,NA,686855.553904576,929725.207361246,9.8,16,35,17.3,24,44.1,22.6,31.475,51.3,0,3,32,104,0,1,12,30,NA,NA,3,6,0,49858,977315.75,1872355,0,34596,847459,1367491.5,NA,NA,635037,911224,17.9,23.9,44.1,22.4,31.4,51.6,28.2,37.7,57.725,1,5,41,107,0,2,14,31,NA,NA,3,7,13159,79339,1135632,1916153.25,0,64077,948475,1417758,NA,NA,700538,970052
"232","DE235",1227,127692,6314,3,15.8,22.2,55.6,23.6,43.2,78.9,29.4,49.6,92.2,0,3,16,72,0,1,6,20,NA,NA,1,3,0,23679,286680,972728,0,12510,209814,617381,NA,NA,121288,276878,13.416738715033,19.0680410675688,52.7619843059863,21.6612168342574,41.905503868684,77.7450654700373,27.0594735770447,47.4029430191398,NA,0.649382890079253,3.05220374024998,17.5339253829527,72.1308147730476,0.294967578235128,1.038310935689,5.41872631018388,20.2486843341791,NA,NA,NA,3.47537042257933,5912.98201923378,34974.3741972872,252254.322189331,1044187.63898287,3690.04440372145,22293.6605190615,171250.690669737,692692.731196943,NA,NA,NA,359724.972378849,11.3,16.5,42.45,19.7,36.7,73.9,25.7,41.3,87.9,0,2,10,66,0,1,3,18,NA,NA,1,3,0,18338,108060,899654,0,12510,57734,572626,NA,NA,121288,276878,20.5,27.2,65.45,27.85,49.1,83.2,33.3,56,96.1,1,3,22,78,0,1,6,22,NA,NA,1,4,6853,30532,334019,1101787,0,12510,239295,723412,NA,NA,121288,370733
"233","DE236",758,136721,9578,3,14.25,19.9,33.35,21,33.9,41.85,25,36.5,49.5,1,4,43,104.5,0,1,14,34,NA,NA,4,7,5060,46461,1162041,1928430,0,25441,975527,1455428,NA,NA,794393,970052,10.0709064445111,15.0987602489742,31.2137857388404,17.8447049099992,31.315126425348,39.9424528784897,22.5330417419416,32.9163573993754,48.4738562473943,1.28817080038911,7.52473285011081,46.9809100284521,104.889812099092,0.502278362504663,2.25633955281193,15.4831006209726,33.938853577724,NA,NA,3.89792350845883,7.22973061929038,17057.2508831855,273376.319029264,1221998.41265058,2217869.25059062,12778.4638204811,239541.852553741,1005701.74704691,1738931.74129797,NA,NA,773541.599432421,1246126.35453954,10.2,15,29.5,17.4,29.6,38.2,21.1,30.525,46.4,0,3,37,103,0,1,12,32,NA,NA,3,7,0,35699,1102851,1896171.25,0,25441,919052,1417224,NA,NA,700538,970052,18.5,26.7,38,25.1,38.3,45.8,28.9,41.4,52.875,1,7,49,108,0,2,16,38,NA,NA,4,8,21840,150572,1224499.25,2307306.25,0,121288,1002744,1840331,NA,NA,794393,1275015
"234","DE237",739,95550,NA,NA,17.7,19.9,45.1,24.6,34.2,55.8,28.1,39.8,64.6,0,3,26,104,0,1,8,32,NA,NA,2,6,0,42592,453826,1882242,0,29481,335072,1416718,NA,NA,218050,904286,17.0302595499738,18.0657645211931,43.7858712715855,23.3847482993197,33.658297226583,54.7341266352694,26.8998482469911,38.3460376766091,64.7320931449503,0.424772370486656,3.45115646258503,26.9691575091575,101.984029304029,0.376567242281528,1.18722135007849,8.63789638932496,31.8511669283098,NA,NA,NA,6.3774358974359,11389.4855572998,49458.1465620094,534582.014620617,1902527.20863422,11101.5788697017,35989.0428780743,414482.240062794,1439230.52492936,NA,NA,NA,918557.158733647,14.3,14.9,38.9,20.9,31.15,53,24.9,35.55,61.7,0,2,23,93,0,1,7,30,NA,NA,2,6,0,35072,412595.5,1822924.5,0,29481,306255,1372610,NA,NA,177075,868568,23.8,26.05,50.3,27.9,37,58.1,30.65,43.15,68.5,1,4,29,108,1,1,9,33,NA,NA,2,7,29481,60030,519998,1972795.5,29481,39823,382166,1498942,NA,NA,218050,965330
"235","DE238",954,196177,18962,10,13.1,17.9,18.4,18.1,25.1,50.75,20.5,34.35,62.8,1,6,32,103,0,2,9,35,NA,1,2,5,7235,167455,494598,2726317,0,133951,340031,2301130.5,NA,121288,180116,1762251,9.24866778470462,13.0598755205758,13.9532218353834,14.6184308048344,20.6817705439476,47.4776431487891,17.3833741977908,32.6028387629539,62.1304051953083,1.94748619868792,7.65071338638067,35.1550691467399,101.925174714671,0.872324482482656,2.23818796291104,10.1446703742029,35.5364288372235,NA,NA,2.50329549335549,5.27139267090434,82834.7173929666,176988.371322836,654072.815355521,2705454.8909811,75612.7409278356,140883.324579334,489293.082257349,2250086.71930451,NA,NA,326138.039872156,1685593.16125234,9,12.5,13.1,14.1,20.1,46.2,16.9,29.825,56.6,0,5,29,95,0,2,7,31,NA,1,2,4,0,152137,430698,1781643,0,133951,273891,1342550,NA,121288,180116,853221,17.3,22.775,23.4,21.4,29.7,55.475,24.375,37.775,70.9,2,8,37,108,1,3,11,39,NA,1,3,6,126674,185023.25,964118,3402705.5,121288,147110,819475,2936013.5,NA,121288,672070,2341501
"236","DE239",908,149211,10224,4,15.8,21.3,34.6,19.85,28.2,62.8,23.2,33.2,69.55,0,5,24,96,0,2,7,29,NA,NA,1,6,0,71045,350857,1855638,0,47755,249138,1400364,NA,NA,121288,946942,11.545187017043,16.7704210815556,28.5627085134474,16.9029434827191,24.4511570862738,59.5727962415639,20.4897246181582,30.5805000971778,66.65563932954,1.36187680532937,6.16926366018591,30.5335866658624,98.8102351703293,0.372244673650066,2.26103303375756,9.82725134205923,29.0831641098847,NA,NA,NA,6.37458364329708,16269.6040774474,133164.611731039,671475.463310346,1864024.19830978,10483.8127416879,109664.258117699,534399.833825924,1398479.01825603,NA,NA,NA,943735.199609948,10.475,16,26.7,15.1,22.6,57.1,18.7,28.6,63.5,0,3,19,90,0,1,6,26,NA,NA,1,6,0,23828,311703,1790227,0,13159,223697,1345476,NA,NA,121288,909008,22.2,27.925,43.2,25.8,33.325,69,29.1,38.525,77.4,1,7,33,103,0,3,12,30,NA,NA,2,7,10669,162643,956833,1920784.25,0,134447,814745,1457986,NA,NA,613242,1005770
"237","DE23A",613,71690,5691,3,13,25,47.8,19.6,32.4,62.5,22.6,39.5,69.5,1,5,25,111,0,1,9,35,NA,NA,1,7,7254,58107,339952,1977416,0,29481,238887,1496458,NA,NA,55787,918721,11.581605523783,24.0442530338959,45.0358153159437,17.5362017017715,31.4719221648765,60.716532291812,20.7755879481099,38.4794490165993,70.7960203654624,1.26631329334635,5.66272841400474,26.9692844190264,109.137201841261,0.087153019946994,1.30252475938067,8.98047147440368,36.390417073511,NA,NA,NA,6.84396708048542,9873.09303947552,66375.4310643046,372242.111089413,1955587.46328637,2535.45565629795,39490.130171572,257119.919849351,1465775.2635514,NA,NA,NA,889479.207183708,8.8,20.9,35.9,15.3,29.5,58.9,19.1,36.7,67,0,3,22,102,0,1,7,34,NA,NA,1,6,0,36433,285391,1872313,0,10342,183540,1387033,NA,NA,55787,868568,18.6,29.1,56.3,23.8,35.8,65.8,26.8,42.4,74.6,1,6,28,113,0,2,10,38,NA,NA,2,7,7428,68632,411263,2069909,0,55787,292844,1560962,NA,NA,106986,965330
"238","DE241",42,79576,65418,18,2.65,2.65,2.65,13.2,20.75,30.25,16.7,24.9,37.35,2,10,42,107,1,4,14,30,1,1,5,6,68338,144483,1107655,1830190,61044,104989,905251,1301267,61044,61044,746341,849870,0.646209912536443,0.646209912536443,0.646209912536443,12.5827799839147,20.4591924700915,29.9992560571027,15.2949821554237,25.1362232331356,37.5962400723836,2.50728862973761,10.2357243389967,41.8412084045441,106.582135317181,1.00507690761033,3.94273399014778,14.3174323916759,30.210427767166,1,1.56603749874334,5.35867598270835,6,71175.1348145169,188340.17963959,1130457.48367598,1827487.39506887,61147.7567608324,147359.924198251,938121.221901076,1304521.74496079,61044,110456.809490299,783474.365813813,849870,0,0,0,11.075,19,28.525,13.525,23.525,36.325,2,9,37.25,106,1,3,14,30,1,1,5,6,67352,137282,1095983.75,1827367.75,61044,93857,905251,1301267,61044,61044,746341,849870,4.075,4.075,4.075,14.875,23.95,33.475,18.75,27.775,39.05,3,11,44,107.75,1,4.75,15,31,1,2,6,6,74646,227085,1156636.75,1833801,61044,189502,975713,1316770,61044,148340,849870,849870
"239","DE242",61,72754,58558,17,4.5,4.5,4.5,24.5,25,44.5,27.8,43.1,52,1,3,39,112,1,2,11,32,1,1,4,6,55787,75281,1013797,1832329,55787,66870,817884,1314736,55787,55787,659984,797540,0.926016438958682,0.926016438958682,0.926016438958682,24.116110454408,24.3080009346565,43.8902658273085,27.2196387827473,42.789989553839,51.436403496715,1,3.83088215080958,39.1385903180581,111.656458751409,1,1.99698985622784,11.6714270005773,31.9360722434505,1,1,4.43769414740083,5.99748467438216,55787,81105.0713637738,1054247.15839679,1833257.34420101,55787,66836.6385765731,864345.413805426,1311645.2466531,55787,55787,702601.606647057,797573.68903428,0,0,0,22.9,23.5,43.1,25.7,42,50.8,1,2,31,111,1,2,9,32,1,1,3,6,55787,66870,875729,1818958,55787,66870,733618,1295632,55787,55787,608785,797540,6.5,6.5,6.5,25.8,26.7,46.2,31.2,45,55.4,1,4,41,112,1,2,13,32,1,1,5,6,55787,83645,1124392,1839074,55787,66870,917556,1314736,55787,55787,747280,797540
"240","DE243",43,41518,3549,1,6.7,6.7,36.4,13.7,27.8,58.5,19.8,35.2,62.3,2,6,25,114,1,2,10,36,NA,NA,2,9,26242,56489,355920,2197857,20330,30937,255981,1657084,NA,NA,148340,1115257,5.02075967050436,5.03878558697433,35.5380678260032,12.8600606965653,26.7198708993689,58.2553567127511,18.9958813044944,34.9604942434607,60.8994869695072,1.90324678452719,6.73900476901585,26.3486680475938,114.903005925141,1,1.94575846620743,10.4886314369671,35.5608169950383,NA,NA,2.30357917048027,9.1944939544294,25681.7943783419,60966.4233585433,389927.695120189,2207685.4600896,20330,30438.19386772,283691.579435426,1662308.21561732,NA,NA,156507.367238306,1129781.61402283,5.05,5.05,34.6,11.35,25.25,56.75,17.35,33.9,60.4,1.5,6,24,113,1,2,9,35,NA,NA,1,9,23286,56489,290841,2183283,20330,30937,187340,1643031,NA,NA,61044,1115257,9.25,9.65,38.45,14.95,29.5,60.4,21.4,37.7,63.85,2,7,26.5,116,1,2,10.5,37,NA,NA,2,10,26242,62524.5,387945,2256643.5,20330,30937,280202,1717710,NA,NA,148340,1189936
"241","DE244",50,43985,5073,1,8.55,8.55,29.9,14.25,29.9,42.2,16.9,38.8,62.5,2,9,41,124,1,2,9.5,45,NA,1,2,8,41512,131942,498817.5,1965762.5,33588,84787,294491,1440907,NA,51199,106986,708204,5.49016482891895,5.49034216210072,28.8677117199045,14.858499488462,28.8677117199045,41.6604001364101,17.2033170399,39.9827282027964,63.1458474479936,1.73872911219734,9.25301807434353,41.1322268955326,123.451608502899,0.999568034557235,1.76808002728203,9.48441514152552,44.7096055473457,NA,NA,2.08134591337956,7.51176537455951,39005.9553938843,123464.049312266,499943.694600432,1926329.29539616,33573.4911447084,72912.9293168125,285980.109219052,1404721.79945436,NA,NA,113197.676958054,665583.070137547,7.15,7.15,27.275,12.75,27.275,38.375,14.725,36,60.1,1,8,39,122.25,1,1,9,45,NA,1,2,7,33588,79519,479757,1889921,33588,33588,265010,1376650,NA,51199,106986,620908,9.575,9.575,32.7,16.175,32.7,43.15,18.875,41.35,65.3,3,10,43.75,125,1,2,10,45,NA,1,2,8,47362,139126.25,531895.5,1971897,33588,84787,316250,1444064,NA,51199,106986,708204
"242","DE245",600,145852,5601,3,12.3,14.1,14.95,15.7,25.55,33.65,18.85,30.35,39.5,1,7,36,108,1,2,12,31,1,1,5,6,47105,120387,1058183,1835510.5,40740.5,81481,888566,1316587,61044,61044,746341,849870,9.46667169459453,12.0203363683734,12.7305275210487,14.1838219565038,22.8715423854318,32.0620382305351,17.4787318651784,27.5654245399446,38.4237233634095,1.92009708471601,8.66884238817431,39.2672846447083,106.847660642295,0.900570441269232,3.07260784905246,13.2863656309135,30.4900241340537,NA,NA,5.22863587746483,6.14727943394674,54667.1200532046,165493.780140142,1091484.85109563,1834221.88054329,47996.6313660423,128329.0254436,910747.702129556,1312997.82962866,NA,NA,775177.298940021,857825.390306612,8.1,10.9,11.475,12.1,20.2,30.7,15.5,26.2,37,0,6,34,104,0,2,11,30,1,1,5,6,0,97332.75,1021734,1798386,0,72176,861577,1287604,61044,61044,746341,849870,17.4,18.3,19.4,21.4,28.6,36.525,24.3,33,42.225,2,9,40.25,110,1,3,14,31,1,1,5,7,68338,146618,1108873.75,1889070.25,61044,104989,931444,1367895,61044,61044,794083,901069
"243","DE246",796,105058,2442,1,16,19.6,19.8,24.1,32,44.2,29,39.65,52.1,0,3,32,110,0,1,10,31,NA,1,4,7,0,69742,931325,1885820.5,0,55787,785786,1367895,NA,55787,659984,886812,13.3630927678045,17.3918454567953,17.5576196006016,22.7750080907689,30.0429229568429,43.1332349749662,27.933756591597,38.2694797159664,52.0523130080526,0.757295969845228,3.19529212435036,34.0503912124731,110.957147480439,0.419168459327229,1.57137010032553,10.7492527936949,32.075881893811,NA,NA,3.41909231091397,6.47330998115327,25918.3689295437,84692.7012412191,850879.253783624,1890635.31408365,23384.1508404881,73146.51583887,692410.496344876,1368304.92775419,NA,NA,538080.554017781,864119.783776581,11.775,14.1,14.1,19.775,27.675,38.175,24.975,34.7,47.9,0,2,29,106,0,1,8,30,NA,1,3,6,0,64151,478083,1838236.5,0,55787,313073,1342805,NA,55787,204127,867629,20.7,24.5,25,28.125,36.2,50.025,32.2,43.2,57.025,1,4,37,114,1,2,12,33,NA,1,4,7,55787,75281,1022291.5,1922929,55787,66870,860175,1389336,NA,55787,696081,918828
"244","DE247",339,85359,6729,3,13,15.7,37.3,16.3,28.6,56.7,19.5,37.4,63.7,1,6,25,113,0,2,9,36,NA,NA,2,9,11131,58420,323445,2187596,0,30937,218945,1665745,NA,NA,111304,1115257,9.1779519441418,13.6492953291393,37.0201572183367,14.2592274979791,25.7881582492766,57.2441570308931,17.5773181504001,36.4055647324828,63.2921543129606,1.85119319579658,6.98397357044951,25.6717979357771,112.420166590518,0.669279162127016,1.80980330135077,9.46570367506648,36.8769315479328,NA,NA,2.20385665249124,9.49594067409412,19694.4613221804,71120.772091988,388320.769819234,2197810.13558031,12211.6523740906,37456.8245644865,280676.206434002,1680137.25835589,NA,NA,168236.622886866,1149816.41736665,9.35,12.9,31.5,13.4,23.55,51.6,16,34.3,57.5,0,5,22,108,0,1,7,35,NA,NA,1,9,0,45882,267406,2140898,0,20330,168685,1633230,NA,NA,61044,1115257,16.45,19.5,43.25,20.7,33.1,62.85,24.1,40.4,69.25,2,8,29,115,1,2,11,37,NA,NA,3,10,23636,84653,430581,2241909.5,20330,30937,314570.5,1717676,NA,NA,204127,1189936
"245","DE248",432,115367,7801,3,13.2,19.45,24.5,19.8,23.5,29.05,22.1,25.8,37.1,1,8,41,103,0,4,13,29,NA,2,4,7,5043,215287,1068701,1872565,0,181153,875212,1385919,NA,579250,696081,971158,9.30636230464517,12.5090511151369,19.4390839668189,14.2796250227535,17.5732835212842,24.9599625542833,16.6046963169711,21.0586996281432,31.2336751410715,2.60000693439198,10.4883112155122,44.8438461605138,103.248095209202,1.26159126960049,4.73104093891667,14.422330475786,28.2842320594277,NA,NA,4.41466797264382,6.70383211837007,45808.9158944932,537009.97222776,1117056.04742257,1846882.19984051,37039.0712075377,497055.928783794,909414.058708296,1340832.24494006,NA,NA,716523.090918547,924493.216665077,8.2,11.1,17.9,12.3,15.7,23.25,14.975,19.4,30.275,0,4,35,101,0,1,12,28,NA,2,4,6,0,41138,1011591.25,1793124.5,0,20437,849771,1284621,NA,148340,696081,849870,18.425,25.225,31.4,24.025,30.325,35.125,26.7,32.025,40.4,2.25,11,46,105,1,5,15,30,NA,3,4,8,44882,679671,1127047,1971914,32813,642307,920891,1465556,NA,640294,696081,1065013
"246","DE249",653,95381,11048,5,10.2,22.7,33.1,15.5,32.9,43.5,19.9,38.7,60.3,1,6,34,121,0,1,8,43,NA,NA,2,8,8411,72121,426238,1989665,0,33588,265345,1463421,NA,NA,106986,708204,7.69189880584183,20.7178379341798,32.409919166291,14.6667250290938,32.2352806114425,42.6434688250281,19.3762814396997,38.648122791751,60.2523091601052,1.67987335003827,6.84146737819901,36.472442100628,121.283190572546,0.211195101749824,1.26429792096959,8.81420828047515,43.4623142973968,NA,NA,2.5917530745117,7.73873203258511,16732.300007339,85874.1007328504,467349.230045816,2024734.72934861,7093.6210775731,48900.9420849016,280780.278703306,1504922.27312567,NA,NA,147502.772617188,791486.240603474,7.3,17.3,28.8,12.9,28.9,39.8,17.3,35.7,55.6,1,5,28,120,0,1,7,42,NA,NA,2,7,5100,58460,355574,1866596,0,33588,204301,1342054,NA,NA,106986,620908,13.1,27.4,37.3,19.1,36.7,47.7,23.2,42.4,65.6,2,8,40,123,0,2,10,45,NA,NA,3,8,13922,122171,512609,2255298,0,84787,316250,1733280,NA,NA,168030,1036147
"247","DE24A",356,65966,2051,1,15.8,27.8,51.7,24.1,37.1,56.4,27.3,42.45,69,0,3,20,116,0,1,6,39,NA,NA,2,9,0,25049,270176,2202495,0,10607,182594,1672814,NA,NA,116831,1086407,14.4709274474729,27.2648485583482,50.832760816178,22.3583391444077,34.9827047266774,55.0775111421035,24.6570627292848,39.5912091077222,67.607238577449,0.854743352636206,4.24893126762271,21.0970196768032,116.259603432071,0.000500257708516509,0.90334414698481,6.37904374981051,39.1417245247552,NA,NA,NA,8.7849801412849,6063.90813449353,33700.3784373768,273815.014386199,2128277.66837462,5.30623351423461,10951.5458114786,177845.296076767,1604020.78925507,NA,NA,NA,987182.297107601,10.6,23.8,45,19.5,31.9,50.775,21.8,36.475,64.575,0,1,18,113,0,0,5,38,NA,NA,2,8,0,10607,184218,1831860.25,0,0,87244,1305601,NA,NA,116831,594453,22.725,33.825,60.825,30.1,41.4,64.1,33.625,47.25,74.5,1,5,22,118,0,1,7,41,NA,NA,2,9,7325,39232,302983,2254235.25,0,11083,207443.5,1722190,NA,NA,116831,1086407
"248","DE24B",452,71297,3160,1,14.8,16.05,25.35,19.9,25.5,43.9,24.9,38.95,57.7,1,4,28,122,0,2,7,39,NA,1,3,9,5363,77835.5,371702,2226876,0,66870,243638,1666146,NA,55787,168030,1086407,11.4013001949591,12.1723242212155,24.0549560290054,18.6815251693619,24.386192967446,41.4495154073804,23.601987460903,38.3812376397324,57.6677924737366,0.820707743663829,4.44060759919772,30.0686704910445,123.392877680688,0.677097213066468,1.91339046523697,8.47927682791702,39.0649396187778,NA,NA,2.86745585368248,8.50673941400059,12293.5522392247,80777.2556068278,471349.891019257,2202081.10690492,11160.9962971794,62477.3983617824,326924.03785573,1638777.09247233,NA,NA,223736.492362933,1023764.40620222,11.275,11.7,20,17.475,20.8,35.6,22.575,33.975,53.7,0,3,23,120,0,1,6,36,NA,1,2,8,0,32072,326383.75,2058957,0,11083,212701,1490275.5,NA,55787,116831,937072,18.2,21.325,33.525,22.4,33.1,50,27.2,43.625,61.925,1,5,33,125,1,2,9.25,42,NA,1,3,9,11083,87715,475846.75,2313184.75,11083,66870,313073,1758584.25,NA,55787,204127,1086407
"249","DE24C",319,67393,4458,2,9.5,21.1,26.1,15.3,27.4,42.1,17.2,32.9,51.4,1,9,32,118,0,2,12,36,NA,1,5,9,8301,127765,985984,2222021,0,81374,851978,1662120,NA,61044,746341,1115257,7.11105901206356,21.1724466932768,26.6696096033713,14.3496490733459,27.1116332556794,42.6050079385099,16.3833988693188,32.9068078287062,52.0875521196564,1.89292656507352,8.59577404181443,31.4561452969893,118.549938420904,0.0268573887495734,1.88289584971733,11.1273277640111,36.1923493537905,NA,NA,4.12462718679982,9.17577493211461,13685.0210704376,108003.925570905,752230.907675871,2237699.09926847,689.646699212084,62788.2804890716,616708.745463179,1680621.62899708,NA,NA,509856.273158933,1125407.19556927,6.8,19,21.6,12.85,24.7,38.15,14.95,31.2,48.2,1,7,30,116,0,1,10,34,NA,1,3,9,7304,78012,439246,2152273,0,31413,309764,1609989.5,NA,61044,204127,1115257,12.5,23.85,31.2,17.4,30.2,45.2,19.6,34.6,55.85,2.5,10,34,120,0,2,12,37,NA,1,5,9,19842,135059,1003540,2283827,0,81374,851978,1719272,NA,61044,746341,1115257
